5.00000 0.13044
6.00000 0.17391
7.00000 0.17391
8.00000 0.21739
9.00000 0.21739
10.00000 0.21739
20.00000 0.21739
50.00000 0.13044
100.00000 0.08696
200.00000 0.08696
