5.00000 0.95831
6.00000 0.96843
7.00000 0.96248
8.00000 0.96486
9.00000 0.96903
10.00000 0.96605
20.00000 0.97737
50.00000 0.96709
100.00000 0.96927
200.00000 0.95596
