0.125 0.87233
0.5 0.94878
1.0 0.92019
2.0 0.93151
4.0 0.87612
8.0 0.87373
16.0 0.85646
20.0 0.87195
21.0 0.85468
21.5 0.87016
22.0 0.86093
22.5 0.87225
23.0 0.87671
24.0 0.86063
28.0 0.85616
32.0 0.84276
34.0 0.84098
36.0 0.83859
40.0 0.85974
64.0 0.83145
128.0 0.72193
