0.125 0.055
0.25 0.096
0.5 0.068
1.0 0.11
128.0 0.082
16.0 0.082
20.0 0.082
2.0 0.055
21.0 0.068
21.5 0.11
22.0 0.082
22.5 0.082
23.0 0.082
24.0 0.055
28.0 0.096
32.0 0.096
34.0 0.068
36.0 0.055
40.0 0.123
4.0 0.123
64.0 0.096
8.0 0.123
