0.125 0.014
0.25 0.014
0.5 0.055
1.0 0.055
128.0 0.945
16.0 0.055
20.0 0.123
2.0 0.068
21.0 0.178
21.5 0.192
22.0 0.192
22.5 0.205
23.0 0.178
24.0 0.164
28.0 0.219
32.0 0.233
34.0 0.274
36.0 0.301
40.0 0.329
4.0 0.041
64.0 0.356
8.0 0.068
