0.125 0.783
0.25 0.652
0.5 0.522
1.0 0.565
128.0 0
16.0 0.348
20.0 0.348
2.0 0.522
21.0 0.348
21.5 0.348
22.0 0.348
22.5 0.348
23.0 0.348
24.0 0.304
28.0 0.348
32.0 0.304
34.0 0.304
36.0 0.304
40.0 0.261
4.0 0.565
64.0 0.174
8.0 0.478
