0.125 0.6086956521739131
0.5 0.5217391304347826
1.0 0.4782608695652174
2.0 0.391304347826087
4.0 0.43478260869565216
8.0 0.34782608695652173
16.0 0.30434782608695654
20.0 0.30434782608695654
21.0 0.34782608695652173
21.5 0.34782608695652173
22.0 0.34782608695652173
22.5 0.34782608695652173
23.0 0.34782608695652173
24.0 0.34782608695652173
28.0 0.34782608695652173
31.0 0.34782608695652173
32.0 0.34782608695652173
34.0 0.34782608695652173
36.0 0.30434782608695654
40.0 0.34782608695652173
64.0 0.34782608695652173
128.0 0.4782608695652174
