0.125 0.0 ten
0.5 0.0136986301369863 ten
1.0 0.0547945205479452 ten
2.0 0.1506849315068493 ten
4.0 0.3972602739726027 ten
8.0 0.4520547945205479 ten
16.0 0.5616438356164384 ten
20.0 0.5068493150684932 ten
21.0 0.547945205479452 ten
21.5 0.5342465753424658 ten
22.0 0.5342465753424658 ten
22.5 0.5616438356164384 ten
23.0 0.5753424657534246 ten
24.0 0.5616438356164384 ten
28.0 0.6164383561643836 ten
32.0 0.6027397260273972 ten
34.0 0.6164383561643836 ten
36.0 0.6986301369863014 ten
40.0 0.6575342465753424 ten
64.0 0.8904109589041096 ten
128.0 0.9726027397260274 ten
0.125 0.0 twentyFive
0.5 0.0 twentyFive
1.0 0.0410958904109589 twentyFive
2.0 0.1917808219178082 twentyFive
4.0 0.3561643835616438 twentyFive
8.0 0.4383561643835616 twentyFive
16.0 0.4931506849315068 twentyFive
20.0 0.5205479452054794 twentyFive
21.0 0.547945205479452 twentyFive
21.5 0.5205479452054794 twentyFive
22.0 0.5342465753424658 twentyFive
22.5 0.547945205479452 twentyFive
23.0 0.5753424657534246 twentyFive
24.0 0.547945205479452 twentyFive
28.0 0.6438356164383562 twentyFive
32.0 0.6712328767123288 twentyFive
34.0 0.6712328767123288 twentyFive
36.0 0.726027397260274 twentyFive
40.0 0.7123287671232876 twentyFive
64.0 0.8767123287671232 twentyFive
128.0 0.9863013698630136 twentyFive
