0.125 0.0410958904109589
0.5 0.0684931506849315
1.0 0.0547945205479452
2.0 0.1232876712328767
4.0 0.0684931506849315
8.0 0.0821917808219178
16.0 0.0958904109589041
20.0 0.1232876712328767
21.0 0.0821917808219178
21.5 0.1095890410958904
22.0 0.1232876712328767
22.5 0.0958904109589041
23.0 0.0410958904109589
24.0 0.0821917808219178
28.0 0.1095890410958904
32.0 0.0821917808219178
34.0 0.0684931506849315
36.0 0.0821917808219178
40.0 0.0958904109589041
64.0 0.0958904109589041
128.0 0.1643835616438356
