0.125 0.43478260869565216
0.5 0.30434782608695654
1.0 0.30434782608695654
2.0 0.4782608695652174
4.0 0.43478260869565216
8.0 0.43478260869565216
16.0 0.21739130434782608
20.0 0.2608695652173913
21.0 0.30434782608695654
21.5 0.34782608695652173
22.0 0.43478260869565216
22.5 0.30434782608695654
23.0 0.391304347826087
24.0 0.43478260869565216
28.0 0.34782608695652173
31.0 0.4782608695652174
32.0 0.391304347826087
34.0 0.391304347826087
36.0 0.34782608695652173
40.0 0.2608695652173913
64.0 0.4782608695652174
128.0 0.34782608695652173
